id,fea_1,fea_2,fea_3,fea_4,fea_5,fea_6,fea_7,fea_8,fea_9,fea_10,fea_11,OVD_t1,OVD_t2,OVD_t3,OVD_sum,pay_normal,prod_code,prod_limit,new_balance,highest_balance
58984371,5,1264.0,3,126000.0,2,15,5,113,4,72000,1.0,0,0,0,0,1,5,85789.7012195122,0.0,273500.0
58987349,5,1248.0,3,106000.0,2,15,5,85,3,151300,1.0,0,0,0,0,14,5,85789.7012195122,200614.8,242500.0
58996991,7,1198.0,3,63000.0,2,11,-1,93,5,72000,1.0,0,0,0,0,6,12,85789.7012195122,0.0,219202.72592781534
58990724,7,1278.0,3,71000.0,2,11,1,111,3,60019,316.22776600000003,0,0,0,0,1,10,119900.0,12766.8,38153.0
58989709,7,1352.0,3,71000.0,2,11,5,104,5,60093,1.0,0,0,0,0,32,10,85789.7012195122,0.0,20495.0
54990275,4,1286.1657435613404,2,94000.0,2,8,9,81,5,71000,176.5389475,1,2,0,180,21,10,33000.0,0.0,155216.0
58999145,4,1262.0,3,185000.0,2,8,5,105,5,151300,173.20508080000002,1,0,0,30,30,5,85789.7012195122,0.0,50500.0
58999555,4,1283.0,3,94000.0,2,8,9,64,5,60017,1.0,0,0,0,0,20,10,114400.0,19920.0,58877.0
54985606,7,1320.0,1,140000.0,2,11,-1,108,4,550039,189.7366596,0,0,0,0,4,10,85789.7012195122,135633.6,140528.0
58994149,7,1266.0,3,120000.0,1,11,9,110,3,60029,316.22776600000003,0,0,0,0,4,7,85789.7012195122,0.0,241700.0
54985173,7,1246.0,3,68000.0,2,11,5,111,4,60091,200.0,0,0,0,0,10,10,117700.0,80874.0,113238.0
59000307,4,1337.0,3,410000.0,2,8,5,83,5,60091,1.0,0,0,0,0,17,10,90200.0,975.6,30639.0
58985542,5,1272.0,3,108000.0,2,15,5,113,4,450015,200.0,1,2,0,64,5,5,85789.7012195122,0.0,20500.0
59003330,4,1260.0,3,110000.0,2,8,5,109,4,151300,1.0,0,0,0,0,18,10,85789.7012195122,18000.0,57734.0
58997265,4,1386.0,3,296000.0,2,9,5,109,5,151300,223.6067977,0,0,0,0,6,10,205700.0,18355.2,34626.0
58982583,5,1278.0,3,143000.0,2,15,5,111,5,60017,1.0,0,0,0,0,6,10,85789.7012195122,0.0,219202.72592781534
58990308,7,1307.0,3,195000.0,2,11,9,95,5,72003,200.0,0,0,0,0,8,1,85789.7012195122,0.0,115500.0
54986879,7,1286.1657435613404,2,179000.0,2,11,5,113,4,450002,267.58176319999995,0,0,0,0,6,7,85789.7012195122,0.0,54500.0
58982668,5,1316.0,3,500000.0,2,15,5,104,5,72000,316.22776600000003,0,0,0,0,11,10,99000.0,5311.2,30410.0
58999145,4,1262.0,3,185000.0,2,8,5,105,5,151300,173.20508080000002,0,0,0,0,12,10,85789.7012195122,0.0,56706.0
58997104,7,1241.0,1,74000.0,2,11,5,105,3,72000,1.0,0,0,0,0,6,5,85789.7012195122,132559.2,150500.0
54985691,7,1241.0,3,71000.0,2,11,-1,80,5,450071,187.08286930000003,0,0,0,0,3,10,50600.0,56550.0,47624.0
58986716,5,1296.0,3,289000.0,2,15,5,95,5,450027,310.1612484,34,0,0,859,2,1,85789.7012195122,0.0,337500.0
54991404,4,1278.0,1,201000.0,2,8,5,102,5,72000,1.0,0,0,0,0,36,10,85789.7012195122,60888.0,89293.0
58989284,7,1248.0,3,146000.0,2,11,10,105,5,350704,339.9441131,0,0,0,0,1,6,85789.7012195122,33600.0,35500.0
59003138,4,1286.1657435613404,2,45000.0,2,8,9,114,4,60064,173.20508080000002,0,0,0,0,5,10,39600.0,25215.6,29814.0
58988092,5,1270.0,1,114000.0,2,15,5,83,3,450058,141.4213562,0,0,0,0,1,6,85789.7012195122,37680.0,31900.0
54983232,5,1230.0,3,72000.0,2,15,9,113,4,151304,173.20508080000002,0,0,0,0,14,10,88000.0,12409.2,36418.0
58994712,7,1288.0,1,135000.0,2,11,5,109,4,72000,1.0,0,0,0,0,20,10,77000.0,5862.0,15477.0
59002933,4,1286.1657435613404,2,97000.0,2,8,5,110,4,72001,196.3644571,0,0,0,0,3,10,85789.7012195122,35286.0,35270.0
54984182,5,1282.0,3,144000.0,2,15,5,68,1,60057,1.0,0,0,0,0,1,6,85789.7012195122,0.0,17400.0
54987320,7,1286.1657435613404,2,59000.0,2,11,5,108,4,450081,197.4031408,0,0,0,0,25,0,85789.7012195122,164227.2,240500.0
54987336,7,1308.0,3,194000.0,2,11,5,105,4,60051,223.6067977,0,0,0,0,35,1,85789.7012195122,158152.8,450500.0
58999963,4,1229.0,3,62000.0,2,8,5,84,5,60019,1.0,1,0,0,1,26,10,45100.0,-1.2,62677.0
58982511,5,1286.1657435613404,2,160000.0,2,15,-1,85,5,450043,200.0,0,0,0,0,5,1,85789.7012195122,695046.0,620379.0
59005598,4,1286.1657435613404,2,108000.0,2,8,-1,108,3,340000,184.7241186,0,0,0,0,1,0,85789.7012195122,0.0,190500.0
58987142,5,1310.0,1,500000.0,2,15,5,103,5,452306,244.94897430000003,0,0,0,0,32,5,85789.7012195122,141194.4,200500.0
54982356,1,1391.0,1,1200000.0,2,5,-1,64,5,361026,1.0,0,0,0,0,0,6,85789.7012195122,0.0,18000.0
58991638,7,1259.0,3,86000.0,2,11,5,88,5,72000,223.6067977,0,0,0,0,2,10,61600.0,26078.4,49221.0
58992588,7,1288.0,3,144000.0,2,11,5,114,4,72000,221.3594362,0,0,0,0,3,5,85789.7012195122,475398.0,400500.0
54983232,5,1230.0,3,72000.0,2,15,9,113,4,151304,173.20508080000002,0,0,0,0,16,10,85789.7012195122,6950.4,50246.0
54986977,7,1286.1657435613404,2,77000.0,2,11,5,83,3,60000,174.93141509999998,0,0,0,0,33,5,85789.7012195122,96224.4,200500.0
54990272,4,1230.0,3,85000.0,2,8,5,86,5,72000,1.0,0,0,0,0,27,5,85789.7012195122,131852.4,200500.0
58993040,7,1235.0,3,89000.0,2,11,5,115,5,60065,1.0,0,0,0,0,36,10,9900.0,0.0,9438.0
58991029,7,1328.0,1,105000.0,2,11,-1,109,4,60095,200.0,0,0,0,0,3,10,85789.7012195122,87656.4,73547.0
58991343,7,1358.0,3,500000.0,2,11,2,112,5,510000,316.22776600000003,0,0,0,0,33,10,85789.7012195122,198927.6,204232.0
54989065,4,1244.0,3,97000.0,2,8,5,99,5,60091,164.3167673,0,0,0,0,9,10,106700.0,55129.2,95477.0
58987402,5,1241.0,3,62000.0,2,15,9,95,4,60023,1.0,0,0,0,0,1,0,85789.7012195122,0.0,150500.0
54991742,4,1246.0,3,50000.0,2,8,5,88,3,340017,300.0,0,0,0,0,9,10,85789.7012195122,5414.4,5574.0
59002775,4,1301.0,3,144000.0,2,8,9,113,4,60001,212.1320344,0,0,0,0,2,0,85789.7012195122,0.0,250500.0
58987926,5,1286.1657435613404,2,50000.0,2,15,5,108,4,450000,169.0,0,0,0,0,1,0,85789.7012195122,0.0,20500.0
58989270,7,1362.0,1,150000.0,2,11,-1,90,5,350020,316.22776600000003,0,0,0,0,2,1,85789.7012195122,0.0,547520.0
58996010,7,1276.0,3,136000.0,2,11,5,113,4,151304,1.0,0,0,0,0,3,5,85789.7012195122,0.0,100500.0
58993764,7,1277.0,3,98000.0,2,11,5,92,5,60036,1.0,0,0,0,0,2,13,85789.7012195122,0.0,53592.0
58995813,7,1230.0,3,57000.0,2,11,9,108,4,450015,170.29386369999995,0,0,0,0,3,6,85789.7012195122,6957.6,12100.0
58989819,7,1300.0,3,500000.0,2,11,5,112,4,72000,1.0,1,0,0,28,35,10,85789.7012195122,425956.8,571803.0
58996127,7,1266.0,1,165000.0,2,11,5,111,3,60084,1.0,0,0,0,0,27,10,91300.0,52260.0,83135.0
58997449,4,1403.0,1,184000.0,2,8,-1,80,5,340017,187.08286930000003,0,0,0,0,32,2,85789.7012195122,686348.4,621244.0
54988666,7,1262.0,1,94000.0,2,11,5,89,3,60018,187.08286930000003,4,0,0,57,32,10,85789.7012195122,12346.8,33815.0
54987088,7,1286.1657435613404,2,74000.0,2,11,9,85,5,60073,1.0,0,0,0,0,1,10,23100.0,0.0,219202.72592781534
58986727,5,1214.0,3,68000.0,2,15,5,92,3,550044,173.20508080000002,0,0,0,0,6,5,85789.7012195122,127250.4,111800.0
54987053,7,1246.0,3,58000.0,2,11,5,85,5,60024,1.0,0,0,0,0,0,6,85789.7012195122,0.0,25300.0
58986727,5,1214.0,3,68000.0,2,15,5,92,3,550044,173.20508080000002,0,0,0,0,22,13,85789.7012195122,0.0,40500.0
54986974,7,1276.0,3,122000.0,2,11,9,108,4,60018,1.0,0,0,0,0,4,10,192500.0,4048.8,23696.0
59003249,4,1270.0,3,113000.0,2,8,5,110,5,60091,212.1320344,0,0,0,0,13,5,85789.7012195122,0.0,209500.0
58995407,7,1316.0,1,64000.0,2,11,9,87,5,60079,1.0,0,0,0,0,1,5,85789.7012195122,0.0,187500.0
59005852,4,1338.0,1,112000.0,2,8,5,90,3,330008,1.0,0,0,0,0,36,10,42900.0,744.0,15897.0
59005490,4,1288.0,1,110000.0,2,8,5,89,5,72049,190.9345438,0,0,0,0,4,6,85789.7012195122,5085.6,6852.0
59002105,4,1277.0,3,91000.0,2,8,5,114,4,72000,158.11388300000002,0,0,0,0,7,10,85789.7012195122,0.0,219202.72592781534
58990154,7,1262.0,3,100000.0,2,11,5,113,4,450071,210.9573417,0,0,0,0,4,7,85789.7012195122,0.0,44600.0
54982353,1,1130.0,2,1000000.0,2,4,-1,100,5,650018,1.0,1,2,3,562,13,10,85789.7012195122,0.0,5831.0
58987276,5,1286.1657435613404,3,50000.0,2,15,9,110,5,450080,194.9358869,0,0,0,0,15,5,85789.7012195122,0.0,303600.0
59005683,4,1286.1657435613404,2,75000.0,2,8,-1,107,3,151300,173.20508080000002,0,0,0,0,5,10,69300.0,32684.4,42326.0
59001607,4,1187.0,3,100000.0,2,8,5,102,3,60017,547.7225575,0,0,0,0,4,5,85789.7012195122,0.0,500500.0
54985654,7,1280.0,3,120000.0,2,11,5,115,5,151300,218.604666,0,0,0,0,8,10,49500.0,36621.6,47888.0
58997840,4,1286.1657435613404,2,90000.0,2,8,5,113,4,151307,189.5837546,0,0,0,0,17,10,62700.0,52617.6,56042.0
59001751,4,1346.0,1,102000.0,2,8,-1,100,5,60095,200.0,0,0,0,0,2,10,108900.0,6094.8,101068.0
58988867,7,1170.0,3,71000.0,2,11,5,111,4,151307,200.0,0,0,0,0,2,10,123200.0,2211.6,49048.0
59004235,4,1286.1657435613404,2,150000.0,2,8,5,100,3,60018,244.7549795,0,0,0,0,8,10,85789.7012195122,83078.4,69732.0
59003954,4,1322.0,1,104000.0,2,8,5,114,3,60019,212.1320344,0,0,0,0,14,5,85789.7012195122,0.0,400500.0
58987715,5,1289.0,1,35000.0,2,15,5,76,5,60063,1.0,0,0,0,0,0,10,85789.7012195122,0.0,18872.0
54989251,4,1264.0,3,100000.0,2,8,5,64,5,60047,1.0,0,0,0,0,34,5,85789.7012195122,0.0,500500.0
58985900,5,1286.1657435613404,2,43000.0,2,15,9,111,5,361027,167.7885574,0,0,0,0,31,5,85789.7012195122,0.0,30653.0
54987651,7,1250.0,3,102000.0,2,11,5,100,3,60050,1.0,0,0,0,0,1,7,85789.7012195122,0.0,64500.0
58987924,5,1236.0,1,104000.0,2,15,3,112,3,550016,200.0,0,0,0,0,8,6,85789.7012195122,0.0,17000.0
58990958,7,1286.1657435613404,2,53000.0,2,11,5,105,4,151307,186.2229846,0,0,0,0,34,5,85789.7012195122,0.0,125500.0
58986069,5,1322.0,3,195000.0,2,15,9,95,5,60000,200.0,0,0,0,0,1,10,85789.7012195122,-45.6,912.0
58983297,5,1300.0,3,30000.0,2,15,5,95,5,71000,200.0,0,0,0,0,13,6,85789.7012195122,0.0,30500.0
54991100,4,1292.0,3,195000.0,2,8,5,112,4,151300,1.0,0,0,0,0,18,5,85789.7012195122,0.0,112500.0
58986069,5,1322.0,3,195000.0,2,15,9,95,5,60000,200.0,1,0,0,1,13,5,85789.7012195122,0.0,35500.0
54986167,7,1256.0,3,130000.0,1,11,9,105,5,60058,187.08286930000003,0,0,0,0,27,13,85789.7012195122,0.0,36722.0
54988030,7,1278.0,3,131000.0,2,11,5,110,3,60001,1.0,3,0,0,21,15,10,85789.7012195122,-24.0,24779.0
54985832,7,1308.0,3,500000.0,2,11,9,85,5,60001,387.2983346,0,0,0,0,24,10,58300.0,6426.0,48521.0
54986508,7,1310.0,1,169000.0,2,11,5,109,4,60058,316.22776600000003,0,0,0,0,1,10,55000.0,1824.0,219202.72592781534
54985820,7,1286.1657435613404,3,100000.0,2,11,-1,110,5,450002,167.33200530000002,0,0,0,0,1,10,85789.7012195122,0.0,40901.0
54982727,5,1306.0,3,157000.0,2,15,9,111,5,71000,249.7999199,1,0,0,21,8,7,85789.7012195122,259767.6,217111.0
59000209,4,1318.0,1,183000.0,2,8,5,90,5,60019,273.86127880000004,0,0,0,0,7,10,85789.7012195122,3000.0,68602.0
58985542,5,1272.0,3,108000.0,2,15,5,113,4,450015,200.0,0,0,0,0,6,10,27500.0,5958.0,219202.72592781534
58985495,5,1314.0,3,177000.0,2,15,5,105,5,60059,1.0,0,0,0,0,2,10,85789.7012195122,0.0,219202.72592781534
54988645,7,1350.0,1,235000.0,2,11,5,113,3,350704,360.5551275,0,0,0,0,5,1,85789.7012195122,0.0,29340.0
59001138,4,1286.1657435613404,2,100000.0,2,8,9,99,5,71003,199.9749984,0,0,0,0,17,13,85789.7012195122,0.0,35400.0
54983792,5,1212.0,3,125000.0,2,15,10,113,4,550005,187.08286930000003,0,0,0,0,2,10,72600.0,38484.0,32570.0
58993064,7,1320.0,1,145000.0,2,11,5,100,5,330012,1.0,0,0,0,0,26,10,185625.0,2570.4,15599.0
58994429,7,1295.0,3,73000.0,2,11,5,100,5,350076,223.6067977,0,0,0,0,1,13,85789.7012195122,102921.6,85500.0
58991066,7,1220.0,3,77000.0,2,11,5,94,5,72001,1.0,0,0,0,0,1,5,85789.7012195122,0.0,20548.0
58990187,7,1364.0,3,260000.0,2,11,5,96,5,60007,1.0,0,0,0,0,36,10,22000.0,5308.8,69175.0
54986068,7,1220.0,3,263000.0,2,11,9,90,2,151300,1.0,0,0,0,0,33,10,321200.0,346260.0,289050.0
59004284,4,1316.0,1,143000.0,2,8,5,77,3,60061,1.0,0,0,0,0,36,10,121000.0,7974.0,50758.0
54992408,4,1314.0,1,53000.0,2,8,5,103,5,151300,187.5393292,1,0,0,29,10,2,85789.7012195122,13225.2,28100.0
54987871,7,1226.0,3,64000.0,2,11,5,103,3,72000,1.0,0,0,0,0,8,6,85789.7012195122,915.6,9700.0
58986997,5,1316.0,3,141000.0,2,15,5,99,4,550004,223.6067977,0,0,0,0,21,10,85789.7012195122,16863.6,55075.0
58989344,7,1265.0,3,70000.0,2,11,-1,81,5,350704,316.22776600000003,2,3,0,202,7,10,85789.7012195122,-435.6,219202.72592781534
59001175,4,1292.0,1,117000.0,2,8,5,99,5,60052,200.0,0,0,0,0,27,10,85789.7012195122,17714.4,15612.0
58987276,5,1286.1657435613404,3,50000.0,2,15,9,110,5,450080,194.9358869,0,0,0,0,1,10,85789.7012195122,0.0,219202.72592781534
54987865,7,1313.0,1,113000.0,2,11,5,107,5,60002,1.0,0,0,0,0,21,5,85789.7012195122,106486.8,158500.0
59004284,4,1316.0,1,143000.0,2,8,5,77,3,60061,1.0,0,0,0,0,1,6,85789.7012195122,0.0,37500.0
59005708,4,1356.0,1,148000.0,2,8,5,83,3,60001,1.0,0,0,0,0,1,1,85789.7012195122,513638.4,428532.0
59002062,4,1320.0,1,123000.0,2,8,5,105,3,332444,1.0,0,0,0,0,3,13,85789.7012195122,42615.6,38500.0
59002534,4,1242.0,3,70000.0,1,8,5,103,3,60040,181.6590212,0,0,0,0,28,10,33000.0,25430.4,46209.0
58989327,7,1223.0,3,81000.0,2,11,5,114,4,151300,194.9358869,0,0,0,0,21,10,85789.7012195122,10190.4,49300.0
54990315,4,1235.0,3,84000.0,2,8,5,82,5,60044,1.0,0,0,0,0,17,10,85789.7012195122,0.0,5568.0
54991534,4,1338.0,3,133000.0,1,8,5,80,3,151009,187.08286930000003,0,0,0,0,35,13,85789.7012195122,0.0,26500.0
58989409,7,1232.0,3,100000.0,2,11,5,111,4,72000,204.9390153,0,0,0,0,24,10,61600.0,-172.8,59727.0
58995381,7,1220.0,3,76000.0,2,11,2,90,5,71002,1.0,1,2,0,149,14,6,85789.7012195122,-1.2,23490.0
59001676,4,1288.0,3,120000.0,2,8,9,114,5,60059,1.0,0,0,0,0,2,10,85789.7012195122,10774.8,219202.72592781534
58999688,4,1286.1657435613404,2,130000.0,2,8,5,73,5,60024,207.8605302,0,0,0,0,1,10,26400.0,0.0,36729.0
54988427,7,1236.0,1,150000.0,2,11,9,110,4,450000,212.1320344,0,0,0,0,5,6,85789.7012195122,32262.0,44500.0
59004621,4,1288.0,3,110000.0,2,8,9,80,5,151300,1.0,0,0,0,0,11,13,85789.7012195122,28812.0,40500.0
58998809,4,1278.0,3,186000.0,2,8,5,100,5,72000,173.20508080000002,0,0,0,0,13,10,170500.0,51757.2,111499.0
58986146,5,1250.0,3,93000.0,2,15,7,111,5,350062,244.94897430000003,0,0,0,0,5,5,85789.7012195122,229862.4,200500.0
59002872,4,1307.0,1,133000.0,2,8,5,110,3,60043,1.0,0,0,0,0,12,10,85789.7012195122,1988.4,3169.0
58998646,4,1294.0,1,458000.0,2,8,-1,75,5,340017,200.0,0,0,0,0,12,13,85789.7012195122,0.0,34500.0
54986687,7,1342.0,3,112000.0,2,11,8,83,5,60090,1.0,0,0,0,0,31,13,85789.7012195122,0.0,40120.0
58993373,7,1300.0,1,135000.0,2,11,5,87,3,350705,187.08286930000003,0,0,0,0,9,6,85789.7012195122,2280.0,10000.0
58982776,5,1164.0,3,35000.0,2,15,5,67,5,60082,200.0,0,0,0,0,2,10,85789.7012195122,0.0,219202.72592781534
54985261,7,1354.0,1,187000.0,2,11,-1,114,5,340018,207.3644135,0,0,0,0,2,7,85789.7012195122,0.0,149600.0
54985569,7,1280.0,1,93000.0,2,11,-1,110,4,550000,181.6590212,0,0,0,0,2,6,85789.7012195122,49080.0,41400.0
54986029,7,1286.1657435613404,2,127000.0,2,11,-1,110,4,450063,200.0,0,0,0,0,1,6,85789.7012195122,0.0,22190.0
58994224,7,1274.0,1,328000.0,2,11,-1,82,5,450000,244.94897430000003,0,0,0,0,32,10,27500.0,-76.8,13984.0
58990737,7,1242.0,3,71000.0,1,11,5,108,5,60005,173.20508080000002,0,0,0,0,20,5,85789.7012195122,0.0,200500.0
58996773,7,1214.0,3,74000.0,2,11,5,110,4,60058,204.9390153,0,0,0,0,2,1,85789.7012195122,137853.6,115378.0
59000510,4,1338.0,1,107000.0,2,8,9,82,5,151300,1.0,0,0,0,0,30,10,85789.7012195122,0.0,7500.0
58993040,7,1235.0,3,89000.0,2,11,5,115,5,60065,1.0,0,0,0,0,2,5,85789.7012195122,0.0,50500.0
59003162,4,1286.1657435613404,2,50000.0,2,8,5,87,5,60033,167.934511,1,2,0,97,33,10,85789.7012195122,18796.8,58225.0
58991722,7,1308.0,3,143000.0,2,11,5,100,3,151009,173.20508080000002,0,0,0,0,27,10,34100.0,0.0,28550.0
54984435,5,1248.0,1,286000.0,2,15,-1,112,4,450094,173.20508080000002,0,0,0,0,1,10,49500.0,15434.4,13362.0
58995283,7,1229.0,1,170000.0,1,11,5,91,3,550115,244.94897430000003,0,0,0,0,1,7,85789.7012195122,96502.8,80500.0
58989298,7,1364.0,3,106000.0,2,11,5,86,3,510003,187.08286930000003,0,0,0,0,10,6,85789.7012195122,0.0,46000.0
58982583,5,1278.0,3,143000.0,2,15,5,111,5,60017,1.0,0,0,0,0,0,6,85789.7012195122,0.0,22050.0
58999985,7,1282.0,3,98000.0,2,11,9,114,4,60019,1.0,0,0,0,0,2,10,16500.0,0.0,219202.72592781534
58986566,5,1320.0,3,150000.0,2,15,9,108,5,361028,200.0,0,0,0,0,13,5,85789.7012195122,459561.6,500500.0
58987926,5,1286.1657435613404,2,50000.0,2,15,5,108,4,450000,169.0,0,0,0,0,20,5,85789.7012195122,0.0,200500.0
58988200,5,1308.0,3,39000.0,2,15,5,82,3,450018,159.9843742,0,0,0,0,9,5,85789.7012195122,0.0,133500.0
58987426,5,1277.0,1,142000.0,2,15,-1,111,4,450002,197.4841766,0,0,0,0,25,1,85789.7012195122,11365.2,40500.0
59000639,4,1252.0,3,51000.0,2,8,-1,74,5,60041,1.0,4,0,0,4,10,17,85789.7012195122,379821.6,465500.0
58988871,7,1259.0,3,147000.0,2,11,9,110,5,350029,421.0700654,1,0,0,25,6,0,85789.7012195122,8394.0,21499.0
58987142,5,1310.0,1,500000.0,2,15,5,103,5,452306,244.94897430000003,0,0,0,0,2,6,85789.7012195122,0.0,25790.0
58986339,5,1241.0,1,78000.0,2,15,-1,77,5,450033,199.4993734,0,0,0,0,22,10,11000.0,9780.0,10500.0
58987402,5,1241.0,3,62000.0,2,15,9,95,4,60023,1.0,0,0,0,0,1,10,16500.0,0.0,219202.72592781534
54983229,5,1310.0,3,270000.0,2,15,5,115,4,60019,299.9533297,0,0,0,0,12,10,85789.7012195122,0.0,41106.0
59000307,4,1337.0,3,410000.0,2,8,5,83,5,60091,1.0,0,0,0,0,19,10,80300.0,-1.2,55819.0
58986339,5,1241.0,1,78000.0,2,15,-1,77,5,450033,199.4993734,0,0,0,0,3,6,85789.7012195122,20580.0,25000.0
54989207,4,1286.1657435613404,2,49000.0,1,8,2,114,4,71000,180.2803373,0,0,0,0,1,5,85789.7012195122,240000.0,200500.0
58986444,5,1319.0,3,15000.0,2,15,5,114,3,450069,158.11388300000002,0,0,0,0,17,5,85789.7012195122,0.0,100500.0
58988942,7,1325.0,1,80000.0,2,12,-1,82,3,60026,1.0,0,0,0,0,3,0,85789.7012195122,468482.4,600500.0
54991896,4,1328.0,1,150000.0,2,8,5,107,3,332414,1.0,0,0,0,0,5,2,85789.7012195122,32493420.0,35661277.0
59004521,4,1306.0,1,117000.0,2,8,5,112,5,60029,1.0,0,0,0,0,8,10,33000.0,2277.6,6873.0
54988158,7,1348.0,1,392000.0,2,11,4,114,4,60018,1.0,0,0,0,0,20,1,85789.7012195122,0.0,500500.0
54985523,7,1223.0,3,97000.0,2,11,5,109,3,450003,187.08286930000003,0,0,0,0,10,10,85789.7012195122,0.0,106452.0
59000764,4,1270.0,3,107000.0,1,8,9,81,3,60040,173.20508080000002,0,0,0,0,12,5,85789.7012195122,81679.2,83500.0
58989600,7,1294.0,3,149000.0,2,11,9,84,5,151300,202.4845673,0,0,0,0,36,10,85789.7012195122,37899.6,59730.0
59000887,4,1228.0,3,50000.0,2,8,5,100,3,60027,173.20508080000002,0,0,0,0,9,6,85789.7012195122,0.0,45500.0
54988117,7,1346.0,1,148000.0,2,11,5,105,3,350000,244.94897430000003,0,0,0,0,12,10,85789.7012195122,0.0,38092.0
58984516,5,1372.0,3,82000.0,2,15,5,115,5,151300,1.0,0,0,0,0,28,2,85789.7012195122,528150.0,500500.0
58991343,7,1358.0,3,500000.0,2,11,2,112,5,510000,316.22776600000003,0,0,0,0,6,10,85789.7012195122,208639.2,300180.0
54985748,7,1318.0,3,264000.0,2,11,5,83,5,72000,1.0,0,0,0,0,27,19,85789.7012195122,0.0,126003.0
54982353,1,1130.0,2,1000000.0,2,4,-1,100,5,650018,1.0,0,0,0,0,0,10,85789.7012195122,0.0,219202.72592781534
58988263,5,1316.0,1,202000.0,2,15,5,105,5,450054,223.6067977,0,0,0,0,35,13,85789.7012195122,0.0,52500.0
58996507,7,1214.0,3,58000.0,2,11,9,103,4,60091,1.0,0,0,0,0,7,10,67100.0,35470.8,47575.0
58985236,5,1265.0,3,135000.0,2,15,5,100,5,151300,231.721816,0,0,0,0,1,10,137500.0,0.0,20500.0
58996112,7,1248.0,3,76000.0,2,11,5,95,3,72000,200.0,0,0,0,0,29,10,85789.7012195122,54519.6,47814.0
54983198,5,1230.0,3,78000.0,2,15,5,85,5,72000,232.3790008,0,0,0,0,27,10,85789.7012195122,-135.6,9686.0
54991100,4,1292.0,3,195000.0,2,8,5,112,4,151300,1.0,0,0,0,0,19,10,85789.7012195122,16946.4,63243.0
58996619,7,1322.0,1,115000.0,2,11,5,84,3,60052,1.0,0,0,0,0,3,10,22000.0,0.0,219202.72592781534
58993764,7,1277.0,3,98000.0,2,11,5,92,5,60036,1.0,0,0,0,0,5,6,85789.7012195122,12388.8,31480.0
54982356,1,1391.0,1,1200000.0,2,5,-1,64,5,361026,1.0,0,0,0,0,1,27,85789.7012195122,0.0,600500.0
58990112,7,1290.0,1,99000.0,2,11,-1,110,5,450062,200.0,0,0,0,0,0,6,85789.7012195122,0.0,32501.0
54982856,5,1361.0,3,30000.0,1,15,5,110,5,60033,264.5751311,0,0,0,0,6,10,85789.7012195122,15967.2,25863.0
54984182,5,1282.0,3,144000.0,2,15,5,68,1,60057,1.0,0,0,0,0,0,5,85789.7012195122,0.0,27500.0
58993212,7,1324.0,1,117000.0,2,11,9,112,4,550001,230.2172887,0,0,0,0,27,10,85789.7012195122,9322.8,18408.0
58998223,4,1241.0,3,50000.0,2,8,9,105,3,72000,255.4838547,1,0,0,14,35,10,85789.7012195122,0.0,37899.0
58993583,7,1338.0,1,156000.0,2,11,-1,69,5,151300,1.0,0,0,0,0,2,6,85789.7012195122,0.0,18900.0
59000209,4,1318.0,1,183000.0,2,8,5,90,5,60019,273.86127880000004,0,0,0,0,16,10,213400.0,-181.2,219202.72592781534
58998566,4,1282.0,3,304000.0,2,8,5,84,3,60024,1.0,0,0,0,0,8,10,85789.7012195122,3978.0,3815.0
59000307,4,1337.0,3,410000.0,2,8,5,83,5,60091,1.0,0,0,0,0,1,10,13200.0,0.0,22695.0
58984937,5,1296.0,1,130000.0,2,15,-1,86,4,60018,158.11388300000002,0,0,0,0,4,10,85789.7012195122,3070.8,3059.0
58987511,5,1272.0,3,97000.0,2,15,8,105,5,72000,1.0,0,0,0,0,11,10,63800.0,8917.2,35306.0
58985578,5,1312.0,3,115000.0,2,15,9,88,5,60014,200.0,0,0,0,0,31,10,85789.7012195122,29992.8,66160.0
58988200,5,1308.0,3,39000.0,2,15,5,82,3,450018,159.9843742,0,0,0,0,1,6,85789.7012195122,0.0,24790.0
54986764,7,1304.0,1,111000.0,2,11,9,113,4,151300,1.0,0,0,0,0,7,10,93500.0,3598.8,5883.0
58998405,4,1214.0,3,81000.0,2,8,5,111,1,60043,202.4845673,0,0,0,0,23,10,99000.0,22434.0,23619.0
59000958,4,1262.0,1,360000.0,2,8,-1,113,4,151300,200.0,0,0,0,0,31,10,143000.0,1711.2,61000.0
58986215,5,1250.0,1,167000.0,2,15,-1,90,5,450080,141.4213562,0,0,0,0,15,10,152900.0,19041.6,90621.0
58995950,7,1218.0,1,101000.0,2,11,3,101,3,350100,273.86127880000004,0,0,0,0,10,6,85789.7012195122,0.0,38000.0
58982978,5,1322.0,3,30000.0,2,15,5,91,5,60047,164.3167673,6,1,0,201,9,5,85789.7012195122,0.0,50500.0
58994468,7,1283.0,3,100000.0,2,11,5,95,3,332444,1.0,0,0,0,0,1,13,85789.7012195122,0.0,45596.0
58983730,5,1444.0,3,155000.0,1,15,5,104,5,60000,254.9509757,0,0,0,0,0,10,85789.7012195122,0.0,10927.0
58998105,4,1288.0,3,206000.0,2,8,9,102,3,72000,202.4845673,0,0,0,0,16,13,85789.7012195122,0.0,82356.0
59000231,4,1426.0,3,146000.0,2,8,5,113,5,60062,1.0,0,0,0,0,1,10,144100.0,0.0,219202.72592781534
58994035,7,1302.0,1,110000.0,2,11,5,108,4,151002,1.0,0,0,0,0,15,10,85789.7012195122,7546.8,33300.0
